interaction_id,user_id,product_id,action,timestamp,name,age,gender,location,product_name,category,price,seller_id,transaction_id,quantity,purchase_time
I9272,U934,P69,cart,04-12-24,User934,23,Female,Kolkata,Home_Product_69,Home,3538,S45,,,
I9273,U393,P161,cart,18-02-24,User393,32,Female,Chennai,Footwear_Product_161,Footwear,1769,S38,,,
I9274,U851,P176,purchase,28-05-24,User851,28,Male,Kolkata,Footwear_Product_176,Footwear,255,S14,T3126,2,13-11-24
I9275,U720,P121,view,10-11-24,User720,20,Male,Pune,Sports_Product_121,Sports,1435,S28,,,
I9276,U633,P34,view,31-10-24,User633,44,Female,Madurai,Footwear_Product_34,Footwear,741,S5,,,
I9277,U249,P192,cart,22-01-24,User249,40,Male,Madurai,Footwear_Product_192,Footwear,4983,S26,,,
I9278,U270,P91,view,18-03-24,User270,34,Female,Pune,Clothing_Product_91,Clothing,4593,S48,,,
I9279,U898,P155,purchase,25-09-24,User898,45,Female,Madurai,Sports_Product_155,Sports,4511,S22,T3127,2,09-04-24
I9280,U283,P165,cart,22-12-24,User283,41,Male,Chennai,Footwear_Product_165,Footwear,2765,S4,,,
I9281,U153,P146,purchase,23-08-24,User153,20,Male,Bangalore,Home_Product_146,Home,4272,S10,T3128,3,23-05-24
I9282,U269,P121,view,16-07-24,User269,26,Male,Kolkata,Footwear_Product_121,Footwear,286,S31,,,
I9283,U372,P8,view,03-10-24,User372,27,Male,Delhi,Electronics_Product_8,Electronics,1804,S4,,,
I9284,U509,P130,cart,05-01-24,User509,44,Male,Pune,Electronics_Product_130,Electronics,4868,S50,,,
I9285,U103,P161,cart,30-07-24,User103,25,Male,Hyderabad,Electronics_Product_161,Electronics,502,S45,,,
I9286,U201,P125,view,10-06-24,User201,20,Male,Bangalore,Home_Product_125,Home,1741,S40,,,
I9287,U929,P114,cart,31-05-24,User929,41,Male,Bangalore,Sports_Product_114,Sports,4334,S6,,,
I9288,U741,P44,view,29-05-24,User741,25,Male,Madurai,Clothing_Product_44,Clothing,3937,S35,,,
I9289,U455,P116,purchase,21-07-24,User455,22,Female,Trichy,Clothing_Product_116,Clothing,4655,S9,T3129,2,16-11-24
I9290,U932,P5,view,28-10-24,User932,30,Male,Trichy,Sports_Product_5,Sports,2019,S49,,,
I9291,U867,P152,purchase,13-03-24,User867,26,Female,Kolkata,Sports_Product_152,Sports,2532,S44,T3130,3,14-10-24
I9292,U909,P147,view,01-02-24,User909,45,Female,Kolkata,Home_Product_147,Home,1601,S19,,,
I9293,U43,P178,cart,19-05-24,User43,27,Male,Bangalore,Accessories_Product_178,Accessories,4849,S40,,,
I9294,U593,P5,cart,31-05-24,User593,45,Female,Pune,Home_Product_5,Home,4402,S4,,,
I9295,U664,P166,purchase,27-08-24,User664,23,Male,Trichy,Electronics_Product_166,Electronics,4191,S26,T3131,3,15-05-24
I9296,U760,P16,cart,06-08-24,User760,24,Male,Mumbai,Accessories_Product_16,Accessories,3377,S17,,,
I9297,U776,P161,cart,10-02-24,User776,21,Female,Hyderabad,Footwear_Product_161,Footwear,2492,S50,,,
I9298,U781,P170,view,12-09-24,User781,34,Female,Hyderabad,Clothing_Product_170,Clothing,2306,S17,,,
I9299,U618,P38,purchase,21-09-24,User618,41,Male,Pune,Footwear_Product_38,Footwear,2278,S8,T3132,1,28-03-24
I9300,U250,P193,view,31-07-24,User250,28,Female,Madurai,Footwear_Product_193,Footwear,540,S38,,,
I9301,U926,P186,purchase,12-04-24,User926,18,Female,Mumbai,Clothing_Product_186,Clothing,2031,S7,T3133,2,05-03-24
I9302,U773,P156,view,02-02-24,User773,44,Female,Chennai,Clothing_Product_156,Clothing,1540,S43,,,
I9303,U378,P158,view,14-07-24,User378,20,Male,Trichy,Accessories_Product_158,Accessories,4690,S3,,,
I9304,U858,P198,cart,07-01-24,User858,25,Male,Mumbai,Clothing_Product_198,Clothing,611,S36,,,
I9305,U899,P63,cart,07-12-24,User899,41,Male,Madurai,Clothing_Product_63,Clothing,4303,S42,,,
I9306,U925,P118,cart,22-03-24,User925,25,Male,Bangalore,Sports_Product_118,Sports,2286,S20,,,
I9307,U740,P122,purchase,05-10-24,User740,37,Female,Madurai,Accessories_Product_122,Accessories,3058,S4,T3134,2,24-03-24
I9308,U252,P62,view,18-05-24,User252,40,Female,Pune,Footwear_Product_62,Footwear,3881,S11,,,
I9309,U772,P55,view,18-08-24,User772,26,Female,Trichy,Sports_Product_55,Sports,4402,S35,,,
I9310,U186,P5,cart,22-07-24,User186,30,Female,Hyderabad,Sports_Product_5,Sports,3551,S35,,,
I9311,U58,P54,view,07-09-24,User58,36,Female,Delhi,Footwear_Product_54,Footwear,4649,S20,,,
I9312,U712,P175,purchase,15-04-24,User712,29,Male,Madurai,Footwear_Product_175,Footwear,4914,S14,T3135,3,25-10-24
I9313,U258,P126,view,04-05-24,User258,24,Male,Delhi,Home_Product_126,Home,3953,S49,,,
I9314,U669,P55,cart,27-02-24,User669,37,Female,Delhi,Sports_Product_55,Sports,4590,S29,,,
I9315,U417,P57,cart,16-03-24,User417,24,Male,Bangalore,Sports_Product_57,Sports,1602,S36,,,
I9316,U993,P71,view,13-01-24,User993,22,Male,Madurai,Home_Product_71,Home,4944,S9,,,
I9317,U116,P114,cart,16-06-24,User116,36,Female,Mumbai,Clothing_Product_114,Clothing,1627,S5,,,
I9318,U672,P32,view,07-03-24,User672,24,Male,Kolkata,Footwear_Product_32,Footwear,1831,S27,,,
I9319,U885,P1,cart,04-02-24,User885,18,Female,Bangalore,Accessories_Product_1,Accessories,3473,S25,,,
I9320,U316,P188,view,10-09-24,User316,26,Female,Mumbai,Electronics_Product_188,Electronics,2767,S44,,,
I9321,U742,P51,purchase,27-01-24,User742,28,Female,Mumbai,Footwear_Product_51,Footwear,3787,S18,T3136,3,23-07-24
I9322,U440,P186,cart,17-07-24,User440,43,Male,Bangalore,Home_Product_186,Home,3926,S38,,,
I9323,U166,P120,view,31-07-24,User166,33,Female,Trichy,Home_Product_120,Home,3311,S32,,,
I9324,U236,P109,purchase,21-01-24,User236,31,Male,Madurai,Clothing_Product_109,Clothing,3274,S7,T3137,3,29-11-24
I9325,U241,P76,view,02-12-24,User241,32,Female,Bangalore,Home_Product_76,Home,434,S47,,,
I9326,U961,P191,purchase,18-09-24,User961,18,Female,Kolkata,Sports_Product_191,Sports,2838,S23,T3138,3,07-04-24
I9327,U439,P115,view,10-08-24,User439,34,Female,Trichy,Accessories_Product_115,Accessories,958,S10,,,
I9328,U393,P158,purchase,16-12-24,User393,45,Male,Chennai,Sports_Product_158,Sports,648,S21,T3139,3,22-09-24
I9329,U583,P133,purchase,02-01-24,User583,22,Male,Coimbatore,Sports_Product_133,Sports,3946,S6,T3140,2,30-08-24
I9330,U680,P96,cart,11-04-24,User680,30,Male,Delhi,Footwear_Product_96,Footwear,3060,S40,,,
I9331,U978,P24,view,15-02-24,User978,26,Female,Madurai,Clothing_Product_24,Clothing,4612,S13,,,
I9332,U36,P52,view,03-04-24,User36,27,Female,Chennai,Clothing_Product_52,Clothing,4643,S25,,,
I9333,U92,P40,purchase,01-03-24,User92,29,Female,Delhi,Clothing_Product_40,Clothing,1814,S9,T3141,1,30-11-24
I9334,U598,P24,purchase,12-06-24,User598,25,Male,Hyderabad,Accessories_Product_24,Accessories,3822,S39,T3142,1,31-01-24
I9335,U578,P28,purchase,20-01-24,User578,38,Female,Coimbatore,Electronics_Product_28,Electronics,4423,S35,T3143,1,04-08-24
I9336,U738,P33,cart,14-11-24,User738,26,Female,Madurai,Footwear_Product_33,Footwear,2183,S18,,,
I9337,U180,P119,cart,27-06-24,User180,32,Female,Mumbai,Clothing_Product_119,Clothing,4730,S31,,,
I9338,U84,P140,cart,14-11-24,User84,41,Female,Mumbai,Home_Product_140,Home,2481,S25,,,
I9339,U115,P145,purchase,05-12-24,User115,25,Female,Madurai,Accessories_Product_145,Accessories,4161,S37,T3144,1,29-04-24
I9340,U523,P61,cart,18-09-24,User523,27,Male,Hyderabad,Sports_Product_61,Sports,1364,S43,,,
I9341,U404,P83,cart,19-07-24,User404,39,Female,Chennai,Clothing_Product_83,Clothing,1273,S18,,,
I9342,U786,P188,view,10-04-24,User786,36,Male,Trichy,Electronics_Product_188,Electronics,2505,S25,,,
I9343,U470,P14,view,08-07-24,User470,18,Male,Delhi,Electronics_Product_14,Electronics,4339,S15,,,
I9344,U866,P73,purchase,25-01-24,User866,28,Female,Trichy,Home_Product_73,Home,2486,S10,T3145,1,11-12-24
I9345,U630,P125,cart,06-08-24,User630,26,Female,Madurai,Clothing_Product_125,Clothing,4696,S3,,,
I9346,U92,P106,cart,07-01-24,User92,38,Male,Bangalore,Electronics_Product_106,Electronics,4918,S45,,,
I9347,U855,P20,purchase,30-09-24,User855,43,Male,Bangalore,Clothing_Product_20,Clothing,4621,S30,T3146,1,19-08-24
I9348,U918,P90,view,23-06-24,User918,26,Male,Delhi,Sports_Product_90,Sports,2677,S40,,,
I9349,U243,P153,purchase,04-03-24,User243,41,Male,Kolkata,Sports_Product_153,Sports,4635,S22,T3147,2,21-09-24
I9350,U122,P113,view,21-10-24,User122,38,Female,Bangalore,Electronics_Product_113,Electronics,1864,S10,,,
I9351,U367,P94,view,04-09-24,User367,21,Male,Pune,Clothing_Product_94,Clothing,3805,S49,,,
I9352,U974,P20,cart,10-05-24,User974,41,Female,Mumbai,Accessories_Product_20,Accessories,4408,S33,,,
I9353,U239,P143,purchase,20-08-24,User239,18,Female,Hyderabad,Clothing_Product_143,Clothing,2824,S45,T3148,1,10-10-24
I9354,U815,P16,cart,26-08-24,User815,30,Male,Delhi,Clothing_Product_16,Clothing,4077,S24,,,
I9355,U75,P101,purchase,16-03-24,User75,34,Male,Chennai,Footwear_Product_101,Footwear,3819,S36,T3149,2,29-04-24
I9356,U80,P127,view,25-07-24,User80,30,Male,Hyderabad,Footwear_Product_127,Footwear,620,S17,,,
I9357,U496,P198,view,25-05-24,User496,29,Male,Mumbai,Electronics_Product_198,Electronics,3346,S43,,,
I9358,U425,P183,cart,21-07-24,User425,18,Female,Bangalore,Home_Product_183,Home,3921,S1,,,
I9359,U312,P32,cart,26-01-24,User312,24,Male,Hyderabad,Home_Product_32,Home,879,S13,,,
I9360,U867,P194,purchase,05-05-24,User867,26,Male,Mumbai,Electronics_Product_194,Electronics,4524,S10,T3150,3,20-05-24
I9361,U636,P131,view,14-06-24,User636,28,Female,Coimbatore,Accessories_Product_131,Accessories,4765,S27,,,
I9362,U971,P120,purchase,13-04-24,User971,42,Male,Hyderabad,Sports_Product_120,Sports,3208,S38,T3151,3,14-03-24
I9363,U759,P175,cart,01-11-24,User759,34,Male,Delhi,Electronics_Product_175,Electronics,4057,S48,,,
I9364,U277,P48,view,11-04-24,User277,38,Female,Madurai,Electronics_Product_48,Electronics,491,S9,,,
I9365,U333,P122,purchase,12-03-24,User333,37,Female,Pune,Accessories_Product_122,Accessories,2601,S1,T3152,3,29-10-24
I9366,U92,P15,cart,12-07-24,User92,40,Female,Bangalore,Home_Product_15,Home,649,S23,,,
I9367,U579,P20,purchase,22-07-24,User579,43,Male,Kolkata,Footwear_Product_20,Footwear,1375,S39,T3153,3,27-10-24
I9368,U791,P78,cart,11-06-24,User791,45,Female,Delhi,Home_Product_78,Home,1588,S40,,,
I9369,U275,P14,view,18-01-24,User275,22,Male,Mumbai,Footwear_Product_14,Footwear,1956,S8,,,
I9370,U208,P189,view,16-04-24,User208,43,Female,Madurai,Electronics_Product_189,Electronics,1563,S32,,,
I9371,U486,P28,view,29-09-24,User486,36,Male,Delhi,Sports_Product_28,Sports,3883,S5,,,
I9372,U690,P174,purchase,10-04-24,User690,37,Female,Delhi,Accessories_Product_174,Accessories,242,S7,T3154,1,27-09-24
I9373,U509,P161,view,23-03-24,User509,24,Female,Hyderabad,Electronics_Product_161,Electronics,3599,S37,,,
I9374,U436,P176,cart,04-10-24,User436,25,Male,Kolkata,Sports_Product_176,Sports,317,S49,,,
I9375,U271,P34,cart,28-06-24,User271,39,Male,Mumbai,Footwear_Product_34,Footwear,3113,S20,,,
I9376,U654,P49,view,06-01-24,User654,32,Male,Hyderabad,Footwear_Product_49,Footwear,4619,S38,,,
I9377,U841,P8,cart,30-03-24,User841,37,Female,Chennai,Clothing_Product_8,Clothing,4911,S41,,,
I9378,U504,P52,view,23-05-24,User504,23,Male,Coimbatore,Clothing_Product_52,Clothing,3050,S43,,,
I9379,U87,P14,cart,19-03-24,User87,40,Female,Trichy,Clothing_Product_14,Clothing,1797,S37,,,
I9380,U298,P59,cart,26-03-24,User298,36,Female,Trichy,Accessories_Product_59,Accessories,2686,S44,,,
I9381,U378,P16,view,22-08-24,User378,19,Female,Delhi,Clothing_Product_16,Clothing,4717,S12,,,
I9382,U853,P162,view,27-09-24,User853,30,Female,Pune,Home_Product_162,Home,4860,S37,,,
I9383,U642,P90,purchase,22-04-24,User642,42,Male,Chennai,Electronics_Product_90,Electronics,1477,S29,T3155,3,31-07-24
I9384,U881,P109,view,10-06-24,User881,19,Female,Chennai,Home_Product_109,Home,693,S41,,,
I9385,U725,P150,view,10-06-24,User725,42,Female,Hyderabad,Clothing_Product_150,Clothing,3224,S41,,,
I9386,U900,P75,cart,26-02-24,User900,22,Female,Pune,Electronics_Product_75,Electronics,2882,S36,,,
I9387,U46,P177,cart,17-02-24,User46,40,Female,Madurai,Clothing_Product_177,Clothing,1537,S28,,,
I9388,U605,P140,cart,29-05-24,User605,36,Female,Hyderabad,Footwear_Product_140,Footwear,2113,S20,,,
I9389,U394,P87,purchase,05-05-24,User394,28,Male,Trichy,Clothing_Product_87,Clothing,4293,S20,T3156,1,01-07-24
I9390,U620,P90,view,06-11-24,User620,37,Male,Trichy,Footwear_Product_90,Footwear,756,S29,,,
I9391,U989,P84,purchase,04-05-24,User989,39,Female,Pune,Clothing_Product_84,Clothing,4086,S22,T3157,1,29-03-24
I9392,U601,P123,purchase,31-03-24,User601,42,Female,Pune,Electronics_Product_123,Electronics,1437,S37,T3158,1,18-01-24
I9393,U826,P62,view,27-03-24,User826,26,Male,Mumbai,Home_Product_62,Home,3962,S24,,,
I9394,U165,P61,cart,17-09-24,User165,44,Female,Mumbai,Accessories_Product_61,Accessories,606,S24,,,
I9395,U852,P119,purchase,09-05-24,User852,43,Male,Pune,Home_Product_119,Home,4783,S18,T3159,2,17-01-24
I9396,U538,P34,view,20-07-24,User538,44,Male,Bangalore,Home_Product_34,Home,3600,S13,,,
I9397,U805,P153,cart,04-02-24,User805,31,Female,Chennai,Home_Product_153,Home,2756,S47,,,
I9398,U581,P176,purchase,10-07-24,User581,44,Male,Hyderabad,Clothing_Product_176,Clothing,1148,S49,T3160,1,30-04-24
I9399,U769,P72,purchase,31-12-24,User769,32,Female,Trichy,Clothing_Product_72,Clothing,4129,S36,T3161,1,25-05-24
I9400,U53,P107,purchase,16-06-24,User53,30,Male,Madurai,Electronics_Product_107,Electronics,4529,S44,T3162,2,11-08-24
I9401,U920,P88,purchase,30-04-24,User920,28,Female,Pune,Electronics_Product_88,Electronics,4276,S26,T3163,3,19-10-24
I9402,U266,P152,purchase,15-01-24,User266,33,Female,Madurai,Footwear_Product_152,Footwear,3226,S30,T3164,1,18-02-24
I9403,U27,P121,purchase,12-08-24,User27,18,Male,Madurai,Footwear_Product_121,Footwear,562,S18,T3165,2,29-04-24
I9404,U25,P192,purchase,10-04-24,User25,42,Female,Chennai,Accessories_Product_192,Accessories,4793,S30,T3166,2,04-01-24
I9405,U411,P197,purchase,23-08-24,User411,32,Male,Coimbatore,Sports_Product_197,Sports,223,S27,T3167,3,03-11-24
I9406,U254,P158,cart,21-10-24,User254,41,Female,Trichy,Sports_Product_158,Sports,3996,S11,,,
I9407,U815,P1,purchase,11-06-24,User815,38,Male,Mumbai,Sports_Product_1,Sports,2087,S4,T3168,2,01-04-24
I9408,U307,P142,cart,20-04-24,User307,45,Female,Chennai,Sports_Product_142,Sports,852,S25,,,
I9409,U351,P112,purchase,02-04-24,User351,37,Male,Pune,Electronics_Product_112,Electronics,733,S29,T3169,3,03-07-24
I9410,U985,P105,view,20-01-24,User985,44,Male,Pune,Footwear_Product_105,Footwear,3725,S35,,,
I9411,U78,P104,view,01-06-24,User78,25,Female,Pune,Clothing_Product_104,Clothing,2750,S47,,,
I9412,U309,P107,purchase,31-08-24,User309,27,Female,Madurai,Electronics_Product_107,Electronics,2475,S8,T3170,3,24-04-24
I9413,U769,P48,purchase,16-03-24,User769,45,Male,Chennai,Sports_Product_48,Sports,4836,S50,T3171,2,01-10-24
I9414,U820,P52,cart,10-11-24,User820,18,Male,Kolkata,Footwear_Product_52,Footwear,2456,S43,,,
I9415,U528,P99,cart,28-05-24,User528,29,Male,Pune,Sports_Product_99,Sports,4085,S13,,,
I9416,U481,P93,view,11-07-24,User481,21,Female,Mumbai,Sports_Product_93,Sports,603,S2,,,
I9417,U795,P131,view,01-11-24,User795,31,Male,Madurai,Sports_Product_131,Sports,1673,S49,,,
I9418,U827,P32,cart,19-07-24,User827,32,Male,Coimbatore,Clothing_Product_32,Clothing,3633,S21,,,
I9419,U806,P47,purchase,21-10-24,User806,22,Female,Madurai,Clothing_Product_47,Clothing,2542,S45,T3172,1,17-07-24
I9420,U228,P94,view,22-01-24,User228,20,Male,Chennai,Accessories_Product_94,Accessories,4814,S28,,,
I9421,U53,P41,cart,19-08-24,User53,28,Male,Chennai,Accessories_Product_41,Accessories,458,S21,,,
I9422,U930,P97,cart,02-11-24,User930,45,Female,Bangalore,Electronics_Product_97,Electronics,636,S1,,,
I9423,U782,P60,purchase,26-07-24,User782,25,Female,Trichy,Sports_Product_60,Sports,811,S17,T3173,2,29-04-24
I9424,U514,P132,cart,29-06-24,User514,27,Female,Bangalore,Footwear_Product_132,Footwear,1295,S29,,,
I9425,U535,P26,purchase,28-12-24,User535,29,Male,Madurai,Home_Product_26,Home,4142,S28,T3174,1,18-11-24
I9426,U167,P135,view,26-03-24,User167,43,Female,Bangalore,Footwear_Product_135,Footwear,4236,S24,,,
I9427,U295,P119,cart,13-06-24,User295,35,Male,Kolkata,Footwear_Product_119,Footwear,4093,S16,,,
I9428,U838,P57,view,18-07-24,User838,41,Male,Coimbatore,Home_Product_57,Home,3191,S9,,,
I9429,U189,P26,view,16-08-24,User189,41,Female,Kolkata,Clothing_Product_26,Clothing,1234,S30,,,
I9430,U84,P16,cart,27-09-24,User84,21,Female,Madurai,Home_Product_16,Home,1379,S10,,,
I9431,U240,P63,view,25-12-24,User240,28,Male,Delhi,Electronics_Product_63,Electronics,3691,S13,,,
I9432,U844,P163,purchase,20-07-24,User844,38,Male,Madurai,Electronics_Product_163,Electronics,652,S48,T3175,2,18-06-24
I9433,U903,P130,cart,23-12-24,User903,21,Female,Mumbai,Footwear_Product_130,Footwear,1489,S12,,,
I9434,U592,P64,purchase,02-11-24,User592,35,Male,Madurai,Accessories_Product_64,Accessories,2455,S22,T3176,3,24-08-24
I9435,U253,P167,cart,21-06-24,User253,20,Female,Trichy,Home_Product_167,Home,3527,S37,,,
I9436,U610,P182,view,05-11-24,User610,37,Male,Hyderabad,Sports_Product_182,Sports,3950,S37,,,
I9437,U194,P23,purchase,12-10-24,User194,41,Female,Kolkata,Home_Product_23,Home,2098,S33,T3177,2,22-04-24
I9438,U282,P181,purchase,12-05-24,User282,37,Male,Coimbatore,Clothing_Product_181,Clothing,3273,S20,T3178,2,21-03-24
I9439,U884,P121,view,29-11-24,User884,25,Male,Delhi,Electronics_Product_121,Electronics,2376,S32,,,
I9440,U217,P17,cart,16-01-24,User217,37,Male,Delhi,Accessories_Product_17,Accessories,1337,S42,,,
I9441,U442,P180,view,13-01-24,User442,37,Male,Delhi,Sports_Product_180,Sports,2257,S10,,,
I9442,U111,P164,cart,19-01-24,User111,18,Female,Coimbatore,Electronics_Product_164,Electronics,3729,S46,,,
I9443,U981,P176,view,21-12-24,User981,27,Female,Mumbai,Clothing_Product_176,Clothing,2434,S3,,,
I9444,U965,P115,view,18-01-24,User965,38,Male,Pune,Clothing_Product_115,Clothing,1434,S18,,,
I9445,U382,P115,purchase,03-03-24,User382,18,Female,Bangalore,Electronics_Product_115,Electronics,2205,S3,T3179,3,28-07-24
I9446,U730,P93,purchase,10-12-24,User730,36,Male,Bangalore,Clothing_Product_93,Clothing,796,S39,T3180,1,17-07-24
I9447,U654,P139,purchase,12-04-24,User654,31,Male,Coimbatore,Sports_Product_139,Sports,4697,S7,T3181,2,02-05-24
I9448,U395,P59,cart,28-09-24,User395,45,Male,Kolkata,Footwear_Product_59,Footwear,4909,S17,,,
I9449,U216,P181,purchase,21-12-24,User216,32,Female,Hyderabad,Electronics_Product_181,Electronics,725,S18,T3182,2,06-02-24
I9450,U548,P148,purchase,26-09-24,User548,35,Male,Hyderabad,Sports_Product_148,Sports,3523,S21,T3183,2,27-04-24
I9451,U929,P144,view,06-11-24,User929,33,Female,Coimbatore,Clothing_Product_144,Clothing,2197,S13,,,
I9452,U977,P26,view,01-04-24,User977,20,Female,Trichy,Clothing_Product_26,Clothing,1657,S11,,,
I9453,U896,P94,purchase,24-11-24,User896,45,Female,Delhi,Footwear_Product_94,Footwear,3578,S5,T3184,2,25-08-24
I9454,U321,P158,cart,29-09-24,User321,24,Male,Madurai,Footwear_Product_158,Footwear,417,S35,,,
I9455,U858,P53,cart,23-03-24,User858,32,Male,Kolkata,Sports_Product_53,Sports,583,S26,,,
I9456,U376,P37,view,26-04-24,User376,26,Female,Hyderabad,Accessories_Product_37,Accessories,4102,S19,,,
I9457,U243,P145,cart,29-09-24,User243,33,Male,Kolkata,Footwear_Product_145,Footwear,2817,S12,,,
I9458,U2,P81,cart,20-06-24,User2,24,Female,Coimbatore,Home_Product_81,Home,3121,S12,,,
I9459,U308,P51,purchase,17-09-24,User308,31,Male,Kolkata,Footwear_Product_51,Footwear,2266,S30,T3185,1,10-08-24
I9460,U926,P14,cart,23-01-24,User926,18,Female,Kolkata,Electronics_Product_14,Electronics,4945,S20,,,
I9461,U340,P182,cart,16-07-24,User340,34,Male,Kolkata,Accessories_Product_182,Accessories,4965,S30,,,
I9462,U72,P133,view,30-05-24,User72,30,Female,Hyderabad,Footwear_Product_133,Footwear,3409,S5,,,
I9463,U587,P152,purchase,13-11-24,User587,35,Male,Kolkata,Electronics_Product_152,Electronics,3369,S50,T3186,2,04-10-24
I9464,U958,P167,purchase,06-01-24,User958,24,Male,Hyderabad,Footwear_Product_167,Footwear,1003,S14,T3187,1,22-07-24
I9465,U469,P122,cart,25-10-24,User469,45,Male,Kolkata,Footwear_Product_122,Footwear,2889,S42,,,
I9466,U148,P180,view,10-01-24,User148,35,Male,Mumbai,Footwear_Product_180,Footwear,2377,S13,,,
I9467,U335,P19,purchase,28-03-24,User335,29,Female,Trichy,Accessories_Product_19,Accessories,1865,S18,T3188,1,02-04-24
I9468,U203,P100,cart,24-09-24,User203,44,Male,Coimbatore,Footwear_Product_100,Footwear,3388,S39,,,
I9469,U258,P21,view,13-07-24,User258,23,Male,Mumbai,Home_Product_21,Home,2542,S39,,,
I9470,U930,P83,cart,02-12-24,User930,40,Female,Trichy,Accessories_Product_83,Accessories,4778,S2,,,
I9471,U431,P185,view,29-07-24,User431,23,Male,Hyderabad,Clothing_Product_185,Clothing,368,S40,,,
I9472,U55,P164,cart,11-07-24,User55,32,Female,Chennai,Sports_Product_164,Sports,4552,S44,,,
I9473,U640,P118,purchase,15-07-24,User640,32,Male,Bangalore,Accessories_Product_118,Accessories,2551,S12,T3189,1,04-08-24
I9474,U843,P31,view,25-09-24,User843,44,Female,Coimbatore,Clothing_Product_31,Clothing,1227,S47,,,
I9475,U944,P180,view,10-08-24,User944,45,Female,Mumbai,Home_Product_180,Home,3230,S16,,,
I9476,U445,P7,view,31-08-24,User445,22,Male,Madurai,Electronics_Product_7,Electronics,2426,S47,,,
I9477,U557,P88,purchase,14-04-24,User557,45,Female,Delhi,Home_Product_88,Home,1671,S41,T3190,3,25-08-24
I9478,U527,P164,cart,14-09-24,User527,22,Male,Mumbai,Home_Product_164,Home,878,S27,,,
I9479,U130,P173,purchase,09-11-24,User130,37,Male,Chennai,Clothing_Product_173,Clothing,4065,S30,T3191,2,06-06-24
I9480,U346,P167,view,01-06-24,User346,36,Female,Hyderabad,Clothing_Product_167,Clothing,2961,S18,,,
I9481,U235,P119,cart,08-06-24,User235,24,Female,Trichy,Clothing_Product_119,Clothing,4240,S43,,,
I9482,U107,P37,cart,26-09-24,User107,39,Male,Delhi,Sports_Product_37,Sports,4564,S35,,,
I9483,U626,P5,view,03-11-24,User626,37,Female,Bangalore,Footwear_Product_5,Footwear,3205,S29,,,
I9484,U880,P119,purchase,01-12-24,User880,41,Female,Pune,Accessories_Product_119,Accessories,4667,S44,T3192,2,19-12-24
I9485,U258,P157,cart,04-09-24,User258,41,Male,Kolkata,Home_Product_157,Home,2961,S15,,,
I9486,U678,P42,cart,18-09-24,User678,18,Male,Coimbatore,Sports_Product_42,Sports,3822,S33,,,
I9487,U514,P23,cart,14-03-24,User514,23,Female,Mumbai,Clothing_Product_23,Clothing,4932,S47,,,
I9488,U891,P147,purchase,22-11-24,User891,44,Female,Coimbatore,Sports_Product_147,Sports,768,S14,T3193,3,06-03-24
I9489,U75,P139,view,30-10-24,User75,28,Female,Chennai,Home_Product_139,Home,318,S37,,,
I9490,U557,P11,view,27-07-24,User557,42,Female,Delhi,Accessories_Product_11,Accessories,1145,S23,,,
I9491,U857,P112,cart,06-05-24,User857,28,Male,Delhi,Clothing_Product_112,Clothing,325,S27,,,
I9492,U34,P10,view,26-12-24,User34,31,Female,Hyderabad,Sports_Product_10,Sports,4279,S6,,,
I9493,U387,P154,view,30-12-24,User387,33,Female,Hyderabad,Footwear_Product_154,Footwear,1475,S36,,,
I9494,U358,P175,cart,07-06-24,User358,40,Female,Pune,Electronics_Product_175,Electronics,3089,S11,,,
I9495,U987,P109,purchase,25-08-24,User987,34,Female,Mumbai,Sports_Product_109,Sports,3932,S19,T3194,1,20-02-24
I9496,U734,P48,view,06-01-24,User734,36,Male,Madurai,Sports_Product_48,Sports,1003,S28,,,
I9497,U58,P143,view,27-12-24,User58,39,Male,Chennai,Sports_Product_143,Sports,1622,S34,,,
I9498,U656,P93,purchase,05-12-24,User656,44,Male,Bangalore,Accessories_Product_93,Accessories,1770,S11,T3195,1,12-08-24
I9499,U896,P29,view,04-09-24,User896,32,Female,Trichy,Clothing_Product_29,Clothing,537,S8,,,
I9500,U211,P96,purchase,10-09-24,User211,27,Female,Madurai,Sports_Product_96,Sports,1973,S11,T3196,1,25-07-24
I9501,U378,P92,view,10-04-24,User378,27,Female,Hyderabad,Electronics_Product_92,Electronics,2040,S20,,,
I9502,U501,P112,cart,27-12-24,User501,25,Female,Mumbai,Sports_Product_112,Sports,2067,S6,,,
I9503,U669,P200,cart,08-09-24,User669,36,Male,Pune,Home_Product_200,Home,2822,S34,,,
I9504,U266,P173,cart,25-11-24,User266,38,Female,Trichy,Home_Product_173,Home,2157,S14,,,
I9505,U619,P26,view,25-09-24,User619,44,Male,Bangalore,Footwear_Product_26,Footwear,1793,S25,,,
I9506,U97,P183,view,22-01-24,User97,20,Female,Pune,Sports_Product_183,Sports,595,S31,,,
I9507,U386,P28,view,10-03-24,User386,38,Female,Delhi,Accessories_Product_28,Accessories,3637,S22,,,
I9508,U462,P70,cart,19-03-24,User462,20,Male,Chennai,Home_Product_70,Home,389,S36,,,
I9509,U357,P179,purchase,04-06-24,User357,22,Male,Hyderabad,Sports_Product_179,Sports,3409,S38,T3197,3,27-11-24
I9510,U502,P68,purchase,17-01-24,User502,28,Female,Delhi,Electronics_Product_68,Electronics,2971,S45,T3198,1,01-07-24
I9511,U929,P139,view,17-09-24,User929,31,Female,Pune,Home_Product_139,Home,3364,S3,,,
